nom_voltage,nom_temperature,nom_process,related_pin A,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,2,0.1644213
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,4,  0.0556659
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,4,0.0604586
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,4,0.0646527
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,4,0.0723026
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,4,0.0855204
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,4,0.1106400
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,4,0.1642375
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,8,  0.0555096
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,8,0.0605578
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,8,0.0649704
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,8,0.0724746
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,8,0.0856624
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,8,0.1107515
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,8,0.1638761
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,16,  0.0576762
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,16,0.0618461
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,16,0.0661857
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,16,0.0735640
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,16,0.0869051
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,16,0.1113337
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,16,0.1647008
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,32,  0.0663948
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,32,0.0708212
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,32,0.0749254
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,32,0.0821961
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,32,0.0943321
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,32,0.1177662
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,32,0.1688218
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,64,  0.0873525
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,64,0.0903975
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,64,0.0958731
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,64,0.1022515
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,64,0.1135113
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,64,0.1341781
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,64,0.1801554
