nom_voltage,nom_temperature,nom_process,related_pin A2,related_pin S0,timing_sense positive_unate,timing_sense non_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,1.024,0.1,0.2789945
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.016,0.5, 0.0869007
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.032,0.5,0.0923677
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.064,0.5,0.0994005
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.128,0.5,0.1121300
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.256,0.5,0.1368512
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.512,0.5,0.1833789
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,1.024,0.5,0.2793447
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.016,1, 0.0868746
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.032,1,0.0923613
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.064,1,0.0990060
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.128,1,0.1123175
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.256,1,0.1366803
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.512,1,0.1834038
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,1.024,1,0.2794375
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.016,2, 0.0872327
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.032,2,0.0925598
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.064,2,0.0993576
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.128,2,0.1120897
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.256,2,0.1369419
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.512,2,0.1843383
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,1.024,2,0.2793451
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.016,4, 0.0873466
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.032,4,0.0930572
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.064,4,0.0997579
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.128,4,0.1128296
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.256,4,0.1368247
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.512,4,0.1840291
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,1.024,4,0.2802865
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.016,8, 0.1013600
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.032,8,0.1056056
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.064,8,0.1116920
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.128,8,0.1233137
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.256,8,0.1456613
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.512,8,0.1907139
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,1.024,8,0.2838174
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.016,16, 0.1382018
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.032,16,0.1426063
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.064,16,0.1478871
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.128,16,0.1588754
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.256,16,0.1802688
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.512,16,0.2210859
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,1.024,16,0.3082446
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.016,0.1,0.3044052
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.032,0.1,0.3161352
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.064,0.1,0.3281695
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.128,0.1,0.3476005
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.256,0.1,0.3762334
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.512,0.1,0.4166661
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,1.024,0.1,0.4736075
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.016,0.5, 0.3166118
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.032,0.5,0.3282748
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.064,0.5,0.3402894
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.128,0.5,0.3597154
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.256,0.5,0.3882950
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.512,0.5,0.4288004
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,1.024,0.5,0.4856499
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.016,1, 0.3415410
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.032,1,0.3532747
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.064,1,0.3653052
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.128,1,0.3847423
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.256,1,0.4133998
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.512,1,0.4537630
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,1.024,1,0.5108655
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.016,2, 0.3923760
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.032,2,0.4039562
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.064,2,0.4160197
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.128,2,0.4353857
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.256,2,0.4639622
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.512,2,0.5045513
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,1.024,2,0.5612598
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.016,4, 0.4939009
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.032,4,0.5055329
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.064,4,0.5175154
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.128,4,0.5369321
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.256,4,0.5656051
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.512,4,0.6060912
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,1.024,4,0.6631281
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.016,8, 0.6966136
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.032,8,0.7082637
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.064,8,0.7203113
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.128,8,0.7395753
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.256,8,0.7681544
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.512,8,0.8085852
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,1.024,8,0.8655403
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.016,16, 1.0962435
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.032,16,1.1084125
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.064,16,1.1211923
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.128,16,1.1408477
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.256,16,1.1698799
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,0.512,16,1.2108258
0.750000,-40.000000,0.99,0,1,0,1,0,0,1,0,1.024,16,1.2681443
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.016,0.1,0.1325496
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.032,0.1,0.1367182
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.064,0.1,0.1427592
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.128,0.1,0.1528715
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.256,0.1,0.1694100
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.512,0.1,0.1951382
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,1.024,0.1,0.2411829
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.016,0.5, 0.1314614
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.032,0.5,0.1367741
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.064,0.5,0.1429547
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.128,0.5,0.1529061
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.256,0.5,0.1694050
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.512,0.5,0.1952757
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,1.024,0.5,0.2409452
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.016,1, 0.1324822
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.032,1,0.1367144
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.064,1,0.1427939
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.128,1,0.1530348
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.256,1,0.1693213
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.512,1,0.1947209
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,1.024,1,0.2413008
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.016,2, 0.1314079
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.032,2,0.1370833
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.064,2,0.1443295
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.128,2,0.1531449
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.256,2,0.1689136
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.512,2,0.1950593
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,1.024,2,0.2411197
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.016,4, 0.1327140
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.032,4,0.1367789
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.064,4,0.1436428
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.128,4,0.1525967
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.256,4,0.1693828
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.512,4,0.1954990
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,1.024,4,0.2411046
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.016,8, 0.1325816
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.032,8,0.1372795
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.064,8,0.1437144
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.128,8,0.1537562
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.256,8,0.1696228
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.512,8,0.1948178
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,1.024,8,0.2416794
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.016,16, 0.1517472
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.032,16,0.1550938
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.064,16,0.1596185
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.128,16,0.1666609
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.256,16,0.1783396
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,0.512,16,0.2018710
0.750000,-40.000000,0.99,0,1,0,1,0,0,0,1,1.024,16,0.2455492
