nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,timing_type combinational,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.256,1,0.0682141
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.512,1,0.0758595
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,1.024,1,0.0896931
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.016,2, 0.0642520
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.032,2,0.0654003
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.064,2,0.0665990
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.128,2,0.0688696
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.256,2,0.0730539
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.512,2,0.0806453
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,1.024,2,0.0943950
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.016,4, 0.0706724
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.032,4,0.0718136
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.064,4,0.0730256
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.128,4,0.0753223
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.256,4,0.0795157
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.512,4,0.0870789
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,1.024,4,0.1008109
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.016,8, 0.0768789
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.032,8,0.0780530
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.064,8,0.0793162
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.128,8,0.0817238
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.256,8,0.0861233
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.512,8,0.0939996
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,1.024,8,0.1079236
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.016,16, 0.0787982
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.032,16,0.0800850
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.064,16,0.0814712
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.128,16,0.0841220
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.256,16,0.0890267
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.512,16,0.0978969
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,1.024,16,0.1126415
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.016,32, 0.0697848
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.032,32,0.0711808
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.064,32,0.0726996
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.128,32,0.0756357
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.256,32,0.0811049
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.512,32,0.0909793
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,1.024,32,0.1083087
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.016,0.1,0.0238652
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.032,0.1,0.0244478
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.064,0.1,0.0252520
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.128,0.1,0.0269610
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.256,0.1,0.0305960
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.512,0.1,0.0387270
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,1.024,0.1,0.0563359
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.016,1, 0.0240436
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.032,1,0.0246910
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.064,1,0.0254276
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.128,1,0.0271566
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.256,1,0.0307055
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.512,1,0.0388304
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,1.024,1,0.0564550
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.016,2, 0.0251498
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.032,2,0.0257261
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.064,2,0.0264856
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.128,2,0.0281716
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.256,2,0.0316138
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.512,2,0.0394808
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,1.024,2,0.0568463
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.016,4, 0.0284926
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.032,4,0.0290483
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.064,4,0.0296387
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.128,4,0.0313323
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.256,4,0.0344780
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.512,4,0.0418661
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,1.024,4,0.0585133
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.016,8, 0.0362096
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.032,8,0.0366253
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.064,8,0.0371211
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.128,8,0.0385142
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.256,8,0.0415024
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.512,8,0.0481562
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,1.024,8,0.0632038
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.016,16, 0.0497376
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.032,16,0.0505612
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.064,16,0.0510820
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.128,16,0.0524343
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.256,16,0.0550243
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.512,16,0.0615012
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,1.024,16,0.0750424
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.016,32, 0.0758135
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.032,32,0.0763645
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.064,32,0.0770003
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.128,32,0.0783357
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.256,32,0.0810483
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.512,32,0.0867331
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,1.024,32,0.1002231
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.016,0.1,0.0586878
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.032,0.1,0.0599796
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.064,0.1,0.0613436
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.128,0.1,0.0640010
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.256,0.1,0.0688773
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.512,0.1,0.0775957
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,1.024,0.1,0.0934397
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.016,1, 0.0626812
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.032,1,0.0639599
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.064,1,0.0653623
