nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,related_pin A4,timing_type combinational,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.128,1,0.0204312
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.256,1,0.0249555
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.512,1,0.0350526
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,1.024,1,0.0581025
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.016,2, 0.0199313
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.032,2,0.0205612
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.064,2,0.0216841
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.128,2,0.0238143
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.256,2,0.0281095
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.512,2,0.0376500
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,1.024,2,0.0596976
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.016,4, 0.0264533
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.032,4,0.0271392
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.064,4,0.0283048
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.128,4,0.0303001
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.256,4,0.0347321
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.512,4,0.0436173
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,1.024,4,0.0640023
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.016,8, 0.0392718
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.032,8,0.0399898
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.064,8,0.0409085
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.128,8,0.0430916
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.256,8,0.0473821
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.512,8,0.0558083
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,1.024,8,0.0744699
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.016,16, 0.0629629
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.032,16,0.0637369
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.064,16,0.0639988
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.128,16,0.0658056
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.256,16,0.0702910
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.512,16,0.0793906
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,1.024,16,0.0973415
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.016,0.1,0.0435872
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.032,0.1,0.0444788
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.064,0.1,0.0455540
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.128,0.1,0.0475650
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.256,0.1,0.0512450
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.512,0.1,0.0580629
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,1.024,0.1,0.0709802
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.016,0.5, 0.0480801
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.032,0.5,0.0489811
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.064,0.5,0.0500413
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.128,0.5,0.0520449
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.256,0.5,0.0557196
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.512,0.5,0.0625308
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,1.024,0.5,0.0754043
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.016,1, 0.0565790
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.032,1,0.0575162
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.064,1,0.0586263
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.128,1,0.0607818
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.256,1,0.0644811
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.512,1,0.0712538
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,1.024,1,0.0841064
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.016,2, 0.0695747
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.032,2,0.0706157
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.064,2,0.0718280
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.128,2,0.0740438
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.256,2,0.0780436
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.512,2,0.0852141
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,1.024,2,0.0982460
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.016,4, 0.0898496
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.032,4,0.0910060
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.064,4,0.0924271
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.128,4,0.0949997
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.256,4,0.0996549
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.512,4,0.1077690
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,1.024,4,0.1217549
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.016,8, 0.1227865
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.032,8,0.1240810
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.064,8,0.1256464
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.128,8,0.1286246
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.256,8,0.1341086
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.512,8,0.1437158
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,1.024,8,0.1598575
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.016,16, 0.1794928
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.032,16,0.1809759
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.064,16,0.1827944
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.128,16,0.1863172
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.256,16,0.1929568
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.512,16,0.2046915
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,1.024,16,0.2252669
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.016,0.1,0.0143528
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.032,0.1,0.0150257
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.064,0.1,0.0158984
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.128,0.1,0.0176607
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.256,0.1,0.0215860
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.512,0.1,0.0302076
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,1.024,0.1,0.0492862
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.016,0.5, 0.0146964
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.032,0.5,0.0153473
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.064,0.5,0.0161897
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.128,0.5,0.0179529
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.256,0.5,0.0218202
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.512,0.5,0.0304216
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,1.024,0.5,0.0494456
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.016,1, 0.0173626
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.032,1,0.0179408
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.064,1,0.0187008
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.128,1,0.0203883
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.256,1,0.0240411
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.512,1,0.0319108
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,1.024,1,0.0503507
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.016,2, 0.0231902
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.032,2,0.0238074
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.064,2,0.0245799
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.128,2,0.0259797
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.256,2,0.0291242
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.512,2,0.0364292
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,1.024,2,0.0531135
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.016,4, 0.0338292
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.032,4,0.0344716
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.064,4,0.0356448
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.128,4,0.0371903
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.256,4,0.0398940
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.512,4,0.0466529
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,1.024,4,0.0614463
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.016,8, 0.0548574
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.032,8,0.0554427
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.064,8,0.0561398
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.128,8,0.0574185
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.256,8,0.0602474
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.512,8,0.0670838
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,1.024,8,0.0809301
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.016,16, 0.0932797
