nom_voltage,nom_temperature,nom_process,related_pin A0,related_pin A1,timing_type combinational,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,8,0.0930844
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,8,0.1093133
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,0.1,0.0340675
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,0.1,0.0347669
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,0.1,0.0358954
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,0.1,0.0379741
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,0.1,0.0417949
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,0.1,0.0487509
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,0.1,0.0618333
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,0.25, 0.0384979
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,0.25,0.0392015
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,0.25,0.0403262
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,0.25,0.0424171
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,0.25,0.0462155
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,0.25,0.0531928
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,0.25,0.0661624
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,0.5, 0.0448187
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,0.5,0.0455517
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,0.5,0.0467093
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,0.5,0.0488759
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,0.5,0.0527588
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,0.5,0.0598150
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,0.5,0.0728415
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,1, 0.0535027
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,1,0.0543101
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,1,0.0556681
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,1,0.0580671
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,1,0.0621840
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,1,0.0695588
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,1,0.0829338
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,2, 0.0655802
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,2,0.0665097
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,2,0.0679925
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,2,0.0707539
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,2,0.0755185
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,2,0.0837987
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,2,0.0981558
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,4, 0.0831600
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,4,0.0842359
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,4,0.0859698
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,4,0.0892501
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,4,0.0949113
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,4,0.1048013
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,4,0.1216389
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,8, 0.1114072
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,8,0.1126898
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,8,0.1146464
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,8,0.1183838
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,8,0.1255436
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,8,0.1379558
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,8,0.1582112
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,0.1,0.0124702
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,0.1,0.0130518
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,0.1,0.0140377
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,0.1,0.0161294
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,0.1,0.0204457
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,0.1,0.0294498
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,0.1,0.0485925
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,0.25, 0.0134413
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,0.25,0.0139271
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,0.25,0.0149595
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,0.25,0.0168921
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,0.25,0.0210731
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,0.25,0.0298558
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,0.25,0.0488934
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,0.5, 0.0158388
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,0.5,0.0162885
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,0.5,0.0172198
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,0.5,0.0191089
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,0.5,0.0229826
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,0.5,0.0313657
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,0.5,0.0498509
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,1, 0.0207564
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,1,0.0212179
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,1,0.0222089
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,1,0.0240369
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,1,0.0274991
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,1,0.0353832
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,1,0.0526564
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,2, 0.0302470
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,2,0.0307987
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,2,0.0317146
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,2,0.0334945
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,2,0.0371332
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,2,0.0443444
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,2,0.0604733
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,4, 0.0483062
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,4,0.0488720
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,4,0.0498743
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,4,0.0518462
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,4,0.0554514
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,4,0.0627668
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,4,0.0782426
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,8, 0.0829708
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,8,0.0846551
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,8,0.0856412
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,8,0.0875391
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,8,0.0916840
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,8,0.1003189
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,8,0.1159544
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,0.1,0.0335329
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,0.1,0.0343551
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,0.1,0.0356546
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,0.1,0.0380121
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,0.1,0.0423243
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,0.1,0.0502801
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,1.024,0.1,0.0659160
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,0.25, 0.0361782
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,0.25,0.0369923
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,0.25,0.0382796
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,0.25,0.0406877
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,0.25,0.0449957
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,0.25,0.0529350
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,1.024,0.25,0.0685167
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,0.5, 0.0389229
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,0.5,0.0397661
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,0.5,0.0411436
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,0.5,0.0436387
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,0.5,0.0481113
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,0.5,0.0561499
